,genre,tempo,time sig,mode,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,Artist,Track,preview
30338,romance,138.0,4,0,0.0954,0.486,0.617,3.23e-06,0.109,-7.115,0.0287,0.417,Coldplay,Viva La Vida,https://p.scdn.co/mp3-preview/ceb88eddfa4bac6be64e90606741ebedf8501893?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30339,romance,128.0,4,0,0.00498,0.711,0.7,0.000125,0.215,-4.805,0.046,0.801,Kesha,Die Young,
30340,romance,132.0,4,1,0.802,0.522,0.481,4.37e-05,0.169,-13.782,0.0769,0.679,Stevie Wonder,You Are The Sunshine Of My Life,
30341,romance,100.0,4,1,0.338,0.63,0.608,0.000288,0.665,-7.273,0.225,0.406,J. Cole,Power Trip (feat. Miguel),https://p.scdn.co/mp3-preview/1a3d0c055d5e7dc5d9036c60b80359182000af1a?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30342,romance,120.0,4,1,0.0279,0.587,0.648,0.0,0.962,-6.954,0.089,0.37,Trey Songz,Dive In,https://p.scdn.co/mp3-preview/29fd70e5304bd40da3ff06e348b89bb26b33d2e5?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30343,romance,110.0,4,1,0.965,0.562,0.286,4.45e-05,0.115,-12.84,0.0288,0.116,Britney Spears,Everytime,https://p.scdn.co/mp3-preview/e8227e343089bd886dfc67a4be896487acb23996?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30344,romance,134.0,4,1,0.777,0.461,0.393,1.25e-06,0.139,-10.635,0.032,0.27,Rod Stewart,Have I Told You Lately - Unplugged Version,https://p.scdn.co/mp3-preview/69700426d0774d8c7060776799f0cc19ddff6d41?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30345,romance,126.0,4,1,0.0808,0.628,0.829,0.0,0.0988,-4.243,0.118,0.734,Demi Lovato,Neon Lights,
30346,romance,100.0,4,1,0.167,0.69,0.578,0.0,0.305,-7.436,0.0929,0.416,Lorde,Team,
30397,salsa,95.0,4,0,0.401,0.584,0.671,0.0,0.0406,-5.697,0.0378,0.919,Tommy Olivencia y Su Orquesta,Trucutu,
30398,salsa,113.0,4,0,0.787,0.636,0.784,0.0336,0.0645,-7.444,0.0364,0.927,Chiquito Team Band,Lejos De Ti,
30399,salsa,178.0,4,0,0.00411,0.425,0.954,0.0,0.0555,-3.756,0.0476,0.933,Ricky Martin,Livin' la Vida Loca,https://p.scdn.co/mp3-preview/5fdf7aacfed97c3f3d476f58dac07b8214421acc?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30400,salsa,116.0,4,1,0.623,0.568,0.846,1.89e-06,0.35,-6.288,0.051,0.923,Gilberto Santa Rosa,Dos Soneros - Live Version,https://p.scdn.co/mp3-preview/5203df0514506d61331013a1868f075f399e512d?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30401,salsa,101.0,4,0,0.597,0.792,0.716,0.0,0.0662,-4.588,0.0307,0.862,Manolito Simonet y su Trabuco,El Cantor,
30402,salsa,168.0,4,0,0.507,0.715,0.637,0.0318,0.181,-8.966,0.0563,0.883,Grupo Niche,Miserable,https://p.scdn.co/mp3-preview/2ea7602fe97d083c19c81e9ae0d6ec4068a2919e?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30403,salsa,101.0,4,1,0.376,0.761,0.886,0.0,0.0732,-4.87,0.0398,0.936,Willie Colón,Ché Ché Colé,
30404,salsa,130.0,4,1,0.0735,0.733,0.864,4.41e-06,0.0722,-1.956,0.0328,0.933,Prince Royce,Recházame,
30405,salsa,173.0,4,0,0.811,0.618,0.388,0.00026,0.0854,-9.605,0.0534,0.77,Héctor Lavoe,Que Lio,
30406,salsa,103.0,4,0,0.817,0.893,0.658,2.06e-06,0.0848,-4.333,0.038,0.945,Juan Luis Guerra 4.40,Te Contaran,
30407,salsa,95.0,4,0,0.509,0.73,0.563,0.0014,0.0227,-7.952,0.0361,0.914,Sonora Ponceña,Changuiri,
30408,salsa,92.0,4,0,0.411,0.615,0.822,0.0,0.276,-2.451,0.0514,0.755,Porfi Baloa Y Sus Adolescentes,Será O No Será,https://p.scdn.co/mp3-preview/c6b2d7b136da63a3d9206f58acd955670ebc68a1?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30409,salsa,84.0,4,1,0.164,0.594,0.54,8.46e-06,0.176,-5.37,0.0581,0.512,Habana con Kola,Vente Negra,
30410,salsa,93.0,4,1,0.565,0.795,0.623,1.09e-05,0.062,-5.375,0.0461,0.96,El Gran Combo De Puerto Rico,Brujeria,https://p.scdn.co/mp3-preview/574ef74d1315367cb0773cbde79c15328081890f?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30411,salsa,96.0,4,0,0.385,0.722,0.796,4.5e-06,0.307,-4.331,0.033,0.751,Willy Chirino,Rumbera,https://p.scdn.co/mp3-preview/e7c4a3e6dec5460e020e8d5c854e1686239ef044?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30412,salsa,106.0,4,0,0.41,0.563,0.829,0.0,0.293,-4.681,0.0418,0.774,Rubén Blades,El Cantante,
30413,salsa,155.0,4,0,0.55,0.43,0.391,0.194,0.0633,-15.226,0.0454,0.608,Ismael Rivera,Las Tumbas,
30414,salsa,96.0,4,1,0.0253,0.532,0.682,0.0,0.0822,-8.79,0.0495,0.715,La Sonora Dinamita,Se Me Perdio La Cadenita,https://p.scdn.co/mp3-preview/38db93d86ec5819d1904c06fec9fae0485d473a5?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30415,salsa,100.0,4,0,0.734,0.794,0.801,0.000336,0.0776,-8.532,0.0445,0.902,Jimmy Sabater,Bomba Carambomba,https://p.scdn.co/mp3-preview/5504b8865d623b3578405623b138a30e1fe9bc72?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30416,salsa,95.0,4,0,0.23,0.535,0.907,1.61e-06,0.0746,-3.922,0.0595,0.775,Víctor Manuelle,Mentiras,https://p.scdn.co/mp3-preview/96dfefc8a067596c30823aa300c272ed48dff47d?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30417,salsa,94.0,4,0,0.105,0.728,0.847,3.01e-05,0.357,-6.096,0.0357,0.866,Grupo Niche,Ana Mile,https://p.scdn.co/mp3-preview/2ddd5085cdabacdc7e79af40ae8e44e62fe81b15?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30418,salsa,130.0,4,1,0.536,0.813,0.741,0.0636,0.065,-9.385,0.0467,0.874,Juan Luis Guerra 4.40,La Bilirrubina,https://p.scdn.co/mp3-preview/183d29ef3c62099218551607c85a5e64aea4734c?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30419,salsa,94.0,4,1,0.694,0.638,0.77,0.0,0.741,-4.475,0.0442,0.884,Jerry Rivera,Mi Libertad - with Special Guest: Voltio,https://p.scdn.co/mp3-preview/098f00458632e61cd05ac052f0c9e8ce0ea15778?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30420,salsa,100.0,4,0,0.282,0.776,0.649,0.0,0.204,-8.61,0.0383,0.839,Willy Chirino,Tu Cumpleaños,https://p.scdn.co/mp3-preview/7c20460a88b46ffd814beb7a8ebd0f10a5ca7b7b?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30421,salsa,97.0,4,0,0.0868,0.751,0.73,0.0,0.0757,-4.398,0.0312,0.968,Juanes,La Camisa Negra,
30422,salsa,114.0,4,1,0.804,0.635,0.496,0.17,0.103,-9.362,0.0355,0.861,Celia Cruz,Pa' La Paloma,
30423,salsa,168.0,4,0,0.692,0.726,0.886,5.2e-06,0.119,-4.731,0.04,0.954,TIMBALIVE,Conmigo No,
30424,salsa,99.0,4,0,0.545,0.609,0.88,0.0,0.0554,-4.37,0.0534,0.942,Willie Colón,El Día De Mi Suerte,
30425,salsa,110.0,4,1,0.587,0.841,0.591,0.0,0.112,-5.968,0.0356,0.859,Alejandro Fernández,Se Me Va La Voz - Bachata Version,
30426,salsa,91.0,4,0,0.184,0.705,0.861,0.00154,0.0982,-4.79,0.0369,0.821,Héctor Lavoe,Isla Del Encanto,
30427,salsa,130.0,4,1,0.793,0.792,0.546,0.0,0.163,-5.172,0.0294,0.866,Juan Luis Guerra 4.40,Que Me Des Tu Cariño,
30428,salsa,105.0,4,0,0.586,0.741,0.887,0.000752,0.226,-7.595,0.0355,0.851,Rubén Blades,Nina,
30429,salsa,182.0,4,1,0.112,0.705,0.715,0.0,0.299,-6.018,0.0525,0.963,Guayacán Orquesta,Mujer De Carne y Hueso,
30430,salsa,92.0,4,0,0.821,0.556,0.175,0.000108,0.12,-18.346,0.0404,0.501,Buena Vista Social Club,Dos Gardenias,
30431,salsa,95.0,4,1,0.542,0.66,0.56,0.0,0.142,-10.66,0.0345,0.886,Tito Rojas,Porque Este Amor,https://p.scdn.co/mp3-preview/a2850a92980eae489e451fdeda08237d935d4265?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30432,salsa,128.0,4,1,0.672,0.756,0.715,0.0,0.157,-4.495,0.0693,0.769,Optimo,Conéctate,
30433,salsa,108.0,4,0,0.114,0.545,0.699,0.0308,0.632,-10.686,0.0844,0.231,Richie Ray & Bobby Cruz,Sonido Bestial,https://p.scdn.co/mp3-preview/c30f7824ebf72b8c4bc8364919c00e2ba8316125?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30434,salsa,105.0,4,1,0.701,0.779,0.796,3.99e-05,0.0636,-6.675,0.0434,0.938,Willie Colón,Talento De Televisión,https://p.scdn.co/mp3-preview/346b5e523cf40e7658be80c3134bcdb01afc1b81?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30435,salsa,128.0,4,0,0.344,0.8,0.723,0.0,0.0956,-6.404,0.0353,0.916,Thalia,Te Perdiste Mi Amor (feat. Prince Royce),https://p.scdn.co/mp3-preview/8c154d0d2aa6a08594df90c2cc33f05f37cee90f?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30436,salsa,95.0,4,0,0.527,0.723,0.819,0.000112,0.312,-6.02,0.0434,0.83,Gardi,Si No Fuera Por Ti,https://p.scdn.co/mp3-preview/4a3c6ab4dd89b68ce2999d88fdbe9b1ef6fc1d30?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30437,salsa,93.0,4,1,0.402,0.716,0.732,9.12e-05,0.166,-6.232,0.033,0.914,Willy Chirino,Medias Negras,https://p.scdn.co/mp3-preview/01bc46f70d84e278bc7ba7e476602d132e74178d?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30438,salsa,91.0,4,1,0.244,0.722,0.755,0.0,0.113,-7.646,0.0457,0.943,Tito Nieves,Fabricando Fantasías,
30439,salsa,110.0,4,1,0.188,0.635,0.765,0.0,0.0814,-5.089,0.254,0.821,"Tito ""El Bambino""",¿Por Qué Les Mientes? - Radio Version,
30440,salsa,102.0,4,0,0.582,0.811,0.924,1.01e-06,0.0823,-1.578,0.126,0.766,Albita,Mis Tacones,
30441,salsa,100.0,4,0,0.403,0.679,0.95,0.0,0.0505,-2.645,0.0461,0.965,El Gran Combo De Puerto Rico,Se No Perdio el Amor,https://p.scdn.co/mp3-preview/60071acd22d811b97fb6e3aa6b22f9207fa94ae8?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30442,salsa,118.0,4,0,0.382,0.834,0.868,0.0,0.203,-6.498,0.0415,0.912,Chino & Nacho,Tu Angelito,
30443,salsa,177.0,4,1,0.542,0.572,0.691,6.05e-06,0.083,-6.873,0.0414,0.887,Gilberto Santa Rosa,Conciencia,https://p.scdn.co/mp3-preview/e5b7645494376466f6daab92d62c79824f844618?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30444,salsa,86.0,4,0,0.0916,0.683,0.847,0.00119,0.315,-2.965,0.0317,0.804,Grupo Niche,Busca Por Dentro,https://p.scdn.co/mp3-preview/704397683e05fdf3a381cf434abce1db3a10b899?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30445,salsa,94.0,4,1,0.323,0.505,0.871,2.87e-05,0.0166,-5.342,0.0696,0.758,Víctor Manuelle,Se Me Rompe el Alma,https://p.scdn.co/mp3-preview/7859e0d9e03e1513423b99948557136d3370563b?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30446,salsa,160.0,4,1,0.177,0.518,0.876,9.04e-05,0.0472,-4.501,0.0991,0.779,Guayacán Orquesta,Invierno en Primavera,
30447,samba,102.0,3,1,0.781,0.418,0.876,6.76e-06,0.453,-5.372,0.0733,0.831,Bom Gosto,Não Quero Saber Mais Dela / Que Mulher / Mulher Ingrata - Medley/Live,
30448,samba,125.0,4,0,0.0874,0.733,0.66,0.000161,0.0642,-11.082,0.0754,0.444,G.R.E.S,O Mundo Melhor De Pixinguinha,
30449,samba,123.0,4,1,0.0148,0.575,0.638,0.814,0.0745,-10.951,0.205,0.381,Estudios Talkback,Ritmo En Rio,https://p.scdn.co/mp3-preview/9d9a9b19d88b5418b80c67f2cbb4a9fe72ce01d1?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30450,samba,104.0,4,0,0.103,0.774,0.825,1.29e-06,0.968,-9.012,0.0426,0.534,Sambô,Nobre Cidadão - Ao Vivo,https://p.scdn.co/mp3-preview/da8d163de12963db8551e60ddb8fccfe5800de35?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30451,samba,168.0,4,0,0.483,0.582,0.841,1.13e-05,0.0812,-7.954,0.0487,0.836,Monobloco,Homem Com H,
30452,samba,105.0,4,1,0.403,0.658,0.809,0.00655,0.0654,-9.129,0.0641,0.926,Timbalada,Toque De Timbaleiro,
30453,samba,136.0,4,0,0.232,0.656,0.823,0.0,0.33,-10.421,0.0471,0.932,Samba Enredo,Portela - Contos De Areia,
30454,samba,168.0,4,0,0.989,0.531,0.209,6.84e-05,0.16,-15.416,0.0317,0.711,Adoniran Barbosa,Trem das Onze,https://p.scdn.co/mp3-preview/14cd01b23e3c2a4b80c3cfa9f54b888f08acf768?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30455,samba,145.0,4,1,0.00489,0.603,0.787,1.27e-05,0.0902,-7.491,0.251,0.904,Estudios Talkback,Ritmo En Rio II,https://p.scdn.co/mp3-preview/f10b04e652714bb843b777b960b25bac4b9cf5e2?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30456,samba,92.0,4,0,0.686,0.598,0.539,0.0,0.973,-8.372,0.0599,0.627,Orquestra Imperial,Sem Compromisso - Ao Vivo,https://p.scdn.co/mp3-preview/55168a7c155a424f86c8ae4a0b96da6111a4c0d6?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30457,samba,120.0,4,1,0.584,0.688,0.921,6.86e-05,0.355,-7.132,0.0553,0.811,Novos Baianos,Tinindo Trincando,https://p.scdn.co/mp3-preview/8dbfde692d3f99ac8d88ef9a3565e78ee9adaa79?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30458,samba,148.0,4,1,0.68,0.605,0.542,0.0,0.141,-7.849,0.038,0.633,Arlindo Cruz,Meu Lugar,
30459,samba,86.0,4,0,0.073,0.69,0.599,0.0,0.188,-7.735,0.0976,0.761,Grupo Fundo De Quintal,Luz da Alvorada,https://p.scdn.co/mp3-preview/6125b4052b05b8122c4d0e8facc4d6cfbb06f68d?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30460,samba,104.0,4,1,0.652,0.421,0.324,0.0015,0.152,-12.712,0.0269,0.362,Emílio Santiago,Pot-Pourri: Coleção / Todo Azul do Mar,https://p.scdn.co/mp3-preview/2edea6e3d8aadd161fffa0c466744701cc33bb05?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30461,samba,92.0,4,0,0.428,0.6,0.679,3.56e-05,0.888,-8.493,0.0844,0.571,Orquestra Imperial,Gomalina - Ao Vivo,https://p.scdn.co/mp3-preview/fb5d5f33c0a9998b1e50c302284ca19b130f45ec?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30462,samba,80.0,4,1,0.128,0.512,0.801,0.0,0.807,-7.174,0.0527,0.665,Sambô,Você Abusou - Ao Vivo,https://p.scdn.co/mp3-preview/c9bd174d578f8dd7d0511be9b84d35d8cc602f45?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30463,samba,78.0,4,1,0.515,0.699,0.761,0.0,0.434,-8.388,0.336,0.966,Os Originais Do Samba,Olha O Padilha,https://p.scdn.co/mp3-preview/20482469e71dc7a9e525ff869c3765ae0af04649?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30464,samba,94.0,4,0,0.546,0.568,0.526,0.0,0.0558,-13.027,0.0892,0.965,Paulinho Da Viola,Pra jogar no oceano,
30465,samba,152.0,4,0,0.817,0.723,0.673,0.00192,0.111,-6.521,0.0372,0.542,Bahia Brasil,Bahia Veia Bahia,https://p.scdn.co/mp3-preview/80f9006145550a48732b301f6102c4a5d3e69a4c?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30466,samba,84.0,4,0,0.436,0.676,0.664,0.00376,0.23,-11.287,0.0528,0.881,Jamelão,Esta Melodia,
30467,samba,127.0,4,1,0.37,0.735,0.739,0.0,0.077,-11.742,0.0667,0.904,Samba Enredo,Portela Das Maravilhas Do Mar Fez-se - O Esplendor De Uma Noite,https://p.scdn.co/mp3-preview/d70a0696c8aceffbd71a2321e7764cc715751376?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30468,samba,166.0,4,1,0.709,0.516,0.66,0.0,0.215,-6.988,0.0335,0.77,Bom Gosto,Labirinto Sem Saída - Live,
30469,samba,115.0,4,1,0.428,0.792,0.614,0.0,0.159,-7.476,0.0598,0.765,Monobloco,Pra São Jorge,
30470,samba,115.0,4,1,0.693,0.674,0.468,0.0,0.0724,-12.574,0.0437,0.845,Paulinho Da Viola,Coracao leviano,
30471,samba,104.0,4,0,0.781,0.764,0.697,0.0,0.163,-7.346,0.0525,0.937,Novos Baianos,Swing de Campo Grande,https://p.scdn.co/mp3-preview/84b03050271342ef6fe15f5f428f65409089f55f?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30472,samba,109.0,4,0,0.445,0.7,0.775,3.71e-06,0.205,-6.971,0.0624,0.87,Timbalada,Mimar Você,
30473,samba,131.0,4,1,0.751,0.622,0.511,0.0,0.0849,-12.173,0.0453,0.961,Neguinho Da Beija Flor,Aldeia De Okarimbé,https://p.scdn.co/mp3-preview/5d0cc55db128af2b0e44afbcc5ad223e7f4f0f46?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30474,samba,102.0,4,0,0.73,0.597,0.812,0.0033,0.953,-8.726,0.057,0.756,Casuarina,Swing de campo grande,
30475,samba,106.0,4,1,0.496,0.809,0.652,1.44e-05,0.106,-9.699,0.224,0.911,Toni Garrido,Deixa a Fumaça Entrar,
30476,samba,126.0,4,1,0.719,0.63,0.864,2.62e-06,0.713,-4.575,0.0571,0.795,Bom Gosto,Camará - Live,
30477,samba,112.0,4,1,0.404,0.695,0.768,5e-06,0.11,-5.7,0.0439,0.979,Novos Baianos,Besta é Tu,https://p.scdn.co/mp3-preview/a3ff03bdca35725acd712f74de0613d6c832033d?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30478,samba,132.0,4,1,0.407,0.495,0.532,0.0,0.16,-11.257,0.0764,0.641,G.R.E.S,O Segredo Das Minas Do Rei Salomon,
30479,samba,120.0,4,0,0.27,0.657,0.665,1.02e-05,0.315,-10.229,0.0386,0.599,Emílio Santiago,Pot-Pourri: Na Cadência do Samba (Que Bonito É) / É Luxo Só,https://p.scdn.co/mp3-preview/8c28c1c0dce43798013b9882ade4a47ae33ea1ae?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30480,samba,123.0,4,1,0.564,0.558,0.861,0.104,0.901,-6.701,0.0825,0.653,Orquestra Imperial,Popcorn - Ao Vivo,https://p.scdn.co/mp3-preview/b75aafb783f763ae67e14f04af55f9f10f635207?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30481,samba,127.0,4,1,0.332,0.65,0.422,1.39e-05,0.114,-14.453,0.0364,0.857,Alcione,Sufoco,https://p.scdn.co/mp3-preview/eaaac0cf379aff5f71543c66d68668aaed6819d6?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30482,samba,97.0,4,1,0.439,0.822,0.765,0.0,0.22,-7.769,0.146,0.327,Terra Samba,Lavadeira,
30483,samba,129.0,4,1,0.465,0.628,0.585,0.0,0.151,-9.652,0.319,0.795,Samba Enredo,Unidos Da Vila Isabel Sonho De Um Sonho,https://p.scdn.co/mp3-preview/0a578577fee3578dc4acef290cad76747df98c15?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30484,samba,139.0,4,1,0.215,0.611,0.698,0.0,0.149,-3.728,0.0562,0.805,Demonios Da Garoa,Samba Da Garoa,https://p.scdn.co/mp3-preview/a388ee5bdd7208491549ea2b97f929c1ce64871c?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30485,samba,101.0,4,1,0.65,0.634,0.374,9.09e-06,0.85,-12.814,0.19,0.861,Luiz Melodia,Contrastes - Ao Vivo,https://p.scdn.co/mp3-preview/7ffe553f5f6f0956a68d4aaf69640bcd69cf0a0b?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30486,samba,130.0,4,0,0.205,0.67,0.753,0.0,0.367,-6.582,0.048,0.791,Bahia Brasil,Saia Rendada,https://p.scdn.co/mp3-preview/8006becff8adc0604a63f9a8458cb741fc19c7cc?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30487,samba,160.0,4,1,0.561,0.749,0.57,0.0,0.132,-8.811,0.188,0.911,Pedro Luís,Pra Que Dinheiro?,
30488,samba,100.0,4,1,0.13,0.792,0.736,0.0,0.229,-7.256,0.15,0.904,Grupo Fundo De Quintal,O Poder de Curar,https://p.scdn.co/mp3-preview/86471e1d677c9a4d4f8232a84824d73b345bc25b?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30489,samba,160.0,4,1,0.343,0.633,0.8,0.0,0.179,-8.717,0.0876,0.91,Terra Samba,Simples (Easy),
30490,samba,81.0,4,0,0.193,0.832,0.403,0.000132,0.176,-12.402,0.394,0.878,Seu Jorge,Eu Sou Favela,
30491,samba,206.0,4,1,0.711,0.588,0.654,0.0,0.082,-8.501,0.313,0.882,Arlindo Cruz,Sujeito Enjoado,
30492,samba,116.0,4,1,0.599,0.673,0.756,1.06e-06,0.971,-7.821,0.0889,0.896,Casuarina,Vaso ruim,
30493,samba,99.0,4,0,0.303,0.734,0.522,7.4e-06,0.738,-9.487,0.0746,0.756,Luiz Melodia,Não Me Quebro À Toa - Ao Vivo,https://p.scdn.co/mp3-preview/2ed0c7a8883f16efb57d88afdc9e83b423ade6c0?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30494,samba,126.0,4,1,0.436,0.748,0.786,3.74e-06,0.121,-10.569,0.295,0.821,G.R.E.S,O Sol Da Meia Noite Uma Visagem Ao,
30495,samba,99.0,4,1,0.788,0.579,0.609,0.0,0.758,-7.026,0.0404,0.879,Orquestra Imperial,Tenha Pena de Mim - Ao Vivo,https://p.scdn.co/mp3-preview/4de5639f38e0b7f7e2e6c177701c609d7bcb05ac?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30496,samba,82.0,4,0,0.469,0.542,0.702,0.0,0.155,-7.14,0.0633,0.954,Os Originais Do Samba,Esperanças Perdidas,https://p.scdn.co/mp3-preview/1f331316393a234fb19b5320240d2e25fd3aeb7c?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30497,sertanejo,144.0,4,1,0.477,0.73,0.998,0.0,0.357,-3.652,0.173,0.843,João Carreiro & Capataz,O Meu é Bem Maior - Ao vivo,https://p.scdn.co/mp3-preview/2626b3fb9af911bc27d0357111c63b4c51ccded3?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30498,sertanejo,134.0,4,1,0.871,0.657,0.535,0.0,0.0992,-9.529,0.0282,0.457,Victor & Leo,Se Não For Amor,https://p.scdn.co/mp3-preview/b4257841f0650207118272abcd15bd8e3c16096b?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30499,sertanejo,148.0,4,1,0.158,0.499,0.819,0.000109,0.95,-6.31,0.0374,0.603,Gusttavo Lima,"Rosas, versos e vinho",https://p.scdn.co/mp3-preview/f4f78fda3363cce76d3ae8c00856e009c59b9774?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30500,sertanejo,78.0,4,1,0.642,0.402,0.762,0.0,0.398,-6.034,0.0926,0.394,Jads & Jadson,Enquanto O Sol Brilhar,https://p.scdn.co/mp3-preview/f3c06427bc08bb36834a778aea8e9c05c341fc14?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30501,sertanejo,140.0,4,1,0.137,0.756,0.88,0.0,0.747,-2.753,0.0483,0.408,Thaeme & Thiago,Eu Não Sou Máquina,https://p.scdn.co/mp3-preview/d1e1bcdc9fac7cbf98053e0b33caecc24a5d16a6?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30502,sertanejo,122.0,4,1,0.00195,0.575,0.947,0.0209,0.328,-6.662,0.0332,0.659,Hugo Pena & Gabriel,Quatro Estações,https://p.scdn.co/mp3-preview/f43acdf27b722c6fecdb45ac502425e9be0d601c?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30503,sertanejo,136.0,4,1,0.551,0.747,0.702,0.0,0.228,-6.151,0.0281,0.93,Rionegro & Solimões,Moído De Paixão,
30504,sertanejo,106.0,3,1,0.389,0.474,0.621,0.0273,0.486,-8.914,0.0361,0.285,Matogrosso,Idas E Voltas - Live,
30505,sertanejo,111.0,4,1,0.218,0.658,0.873,0.0,0.97,-6.154,0.0751,0.539,Jads & Jadson,Com Todos Menos Comigo,https://p.scdn.co/mp3-preview/c261865525f77c56e8aded4d398a621fa7263c4e?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30506,sertanejo,166.0,4,1,0.215,0.521,0.691,0.0,0.102,-9.282,0.0471,0.481,Thiaguinho,Será Que É Amor,https://p.scdn.co/mp3-preview/2bfcab9410ebfaeaf736b3a205503f096d201342?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30507,sertanejo,137.0,4,1,0.735,0.579,0.78,0.0,0.912,-6.123,0.0429,0.332,Michel Teló,Pra Ser Perfeito,
30508,sertanejo,93.0,4,1,0.877,0.477,0.25,0.0,0.138,-8.563,0.0328,0.251,Paula Fernandes,Meu Eu Em Você,
30509,sertanejo,148.0,4,1,0.467,0.497,0.534,0.0,0.919,-7.106,0.029,0.281,César Menotti & Fabiano,Se Fosse Eu - Ao Vivo,https://p.scdn.co/mp3-preview/3af0a24190b1f1d7167ca0568eb592b0f7e84e69?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30510,sertanejo,107.0,4,1,0.338,0.634,0.966,0.0,0.805,-2.708,0.242,0.74,Henrique & Diego,Segunda Via (feat. Humberto & Ronaldo) - Ao Vivo,https://p.scdn.co/mp3-preview/c83792ed5c23b2159a880fa2c661006169e786a8?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30511,sertanejo,140.0,4,1,0.0698,0.62,0.911,0.0,0.751,-3.702,0.0435,0.581,Israel Novaes,Beijo Meu,
30512,sertanejo,135.0,4,1,0.119,0.771,0.891,1.98e-06,0.296,-6.436,0.0336,0.976,Rionegro & Solimões,Alô Meu Coração,
30513,sertanejo,144.0,4,1,0.745,0.666,0.94,0.0,0.9,-4.145,0.052,0.674,Maria Cecília & Rodolfo,Nunca Mais Me Solta - Ao Vivo,
30514,sertanejo,93.0,4,0,0.0962,0.717,0.967,0.0,0.584,-2.184,0.0785,0.803,Thaeme & Thiago,O Problema É Seu,https://p.scdn.co/mp3-preview/76d72211545f8fca96ea438794d6209f9a65324d?cid=5ec0c1e4fb5642debb818e2be13bd1e4
30515,sertanejo,165.0,4,1,0.346,0.709,0.866,0.0,0.31,-6.69,0.0434,0.847,Bruninho & Davi,Open Bar,
